【shimamoカバー】『Best Friend's Girl／三代目J Soul Brothers』 🎙🎙🎙	shimamoカバー	None	Best Friend's Girl	三代目J Soul Brothers	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『花火／三代目J Soul Brothers』 🎙🎙🎙	shimamoカバー	None	花火	三代目J Soul Brothers	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『月光／鬼束ちひろ』 🎙🎙🎙	shimamoカバー	None	月光	鬼束ちひろ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『NO MORE CRY／D-51（ドラマ「ごくせん（第2シリーズ）」主題歌）』 🎙🎙🎙	shimamoカバー	None	NO MORE CRY	D-51	ドラマ	ごくせん（第2シリーズ）	主題歌	None	 🎙🎙🎙
【shimamoカバー】『幕ノ内サディスティック／東京事変』 🎙🎙🎙	shimamoカバー	None	幕ノ内サディスティック	東京事変	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『丸の内サディスティック／椎名 林檎』 🎙🎙🎙	shimamoカバー	None	丸の内サディスティック	椎名 林檎	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『愛のうた／倖田來未』 🎙🎙🎙	shimamoカバー	None	愛のうた	倖田來未	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『飛び方を忘れた小さな鳥／MISIA』 🎙🎙🎙	shimamoカバー	None	飛び方を忘れた小さな鳥	MISIA	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Everything／MISIA（ドラマ「やまとなでしこ」主題歌）』 🎙🎙🎙	shimamoカバー	None	Everything	MISIA	ドラマ	やまとなでしこ	主題歌	None	 🎙🎙🎙
【shimamoカバー】『逢いたくていま／MISIA』 🎙🎙🎙	shimamoカバー	None	逢いたくていま	MISIA	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『女の子は泣かない／片平里菜』 🎙🎙🎙	shimamoカバー	None	女の子は泣かない	片平里菜	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『誰にだってシンデレラストーリー／片平里菜』 🎙🎙🎙	shimamoカバー	None	誰にだってシンデレラストーリー	片平里菜	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『シンデレラガール／King & Prince（ドラマ「花のち晴れ～花男 Next Season～」主題歌）』 🎙🎙🎙	shimamoカバー	None	シンデレラガール	King & Prince	ドラマ	花のち晴れ～花男 Next Season～	主題歌	None	 🎙🎙🎙
【shimamoカバー】『真赤／My Hair is Bad』 🎙🎙🎙	shimamoカバー	None	真赤	My Hair is Bad	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『キラメキ／wacci (アニメ「四月は君の嘘」ED) 』 🎙🎙🎙	shimamoカバー	None	キラメキ	wacci (アニメ「四月は君の嘘」ED) 	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『いつも何度でも／木村弓（スタジオジブリ映画「千と千尋の神隠し」主題歌）』 🎙🎙🎙	shimamoカバー	None	いつも何度でも	木村弓	スタジオジブリ映画	千と千尋の神隠し	主題歌	None	 🎙🎙🎙
【shimamoカバー】『Snow halation／μ's』 🎙🎙🎙	shimamoカバー	None	Snow halation	μ's	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『風になる／つじあやの（スタジオジブリ映画「猫の恩返し」主題歌）』 🎙🎙🎙	shimamoカバー	None	風になる	つじあやの	スタジオジブリ映画	猫の恩返し	主題歌	None	 🎙🎙🎙
【shimamoカバー】『フリージア／Uru（アニメ「機動戦士ガンダム 鉄血のオルフェンズ」ED）』 🎙🎙🎙	shimamoカバー	None	フリージア	Uru	アニメ	機動戦士ガンダム 鉄血のオルフェンズ	ED	None	 🎙🎙🎙
【shimamoカバー】『奇蹟／Uru（ドラマ「コウノドリ」主題歌）』 🎙🎙🎙	shimamoカバー	None	奇蹟	Uru	ドラマ	コウノドリ	主題歌	None	 🎙🎙🎙
【shimamoカバー】『やってみよう／WANIMA』 🎙🎙🎙	shimamoカバー	None	やってみよう	WANIMA	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ともに／WANIMA』 🎙🎙🎙	shimamoカバー	None	ともに	WANIMA	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『なんでやねんねん／浜田ばみゅばみゅ』 🎙🎙🎙	shimamoカバー	None	なんでやねんねん	浜田ばみゅばみゅ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ストーカーの唄～3丁目、貴方の家～／阿部真央』 🎙🎙🎙	shimamoカバー	None	ストーカーの唄～3丁目、貴方の家～	阿部真央	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『じゃあ、何故／阿部真央』 🎙🎙🎙	shimamoカバー	None	じゃあ、何故	阿部真央	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『I wanna see you／阿部真央』 🎙🎙🎙	shimamoカバー	None	I wanna see you	阿部真央	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ロンリー／阿部真央』 🎙🎙🎙	shimamoカバー	None	ロンリー	阿部真央	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ルージュの伝言／松任谷由実（スタジオジブリ映画「魔女の宅急便」主題歌）』 🎙🎙🎙	shimamoカバー	None	ルージュの伝言	松任谷由実	スタジオジブリ映画	魔女の宅急便	主題歌	None	 🎙🎙🎙
【shimamoカバー】『夜空ノムコウ／SMAP』 🎙🎙🎙	shimamoカバー	None	夜空ノムコウ	SMAP	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『世界に一つだけの花／SMAP』 🎙🎙🎙	shimamoカバー	None	世界に一つだけの花	SMAP	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『オレンジ／SMAP』 🎙🎙🎙	shimamoカバー	None	オレンジ	SMAP	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『らいおんハート／SMAP』 🎙🎙🎙	shimamoカバー	None	らいおんハート	SMAP	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『春よ、来い／松任谷由実』 🎙🎙🎙	shimamoカバー	None	春よ、来い	松任谷由実	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『When I Was Your Man／Bruno Mars』 🎙🎙🎙	shimamoカバー	None	When I Was Your Man	Bruno Mars	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『君はロックを聴かない／あいみょん』 🎙🎙🎙	shimamoカバー	None	君はロックを聴かない	あいみょん	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『愛を伝えたいだとか／あいみょん』 🎙🎙🎙	shimamoカバー	None	愛を伝えたいだとか	あいみょん	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ふたりの世界／あいみょん』 🎙🎙🎙	shimamoカバー	None	ふたりの世界	あいみょん	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『貴方解剖純愛歌 ～死ね～／あいみょん』 🎙🎙🎙	shimamoカバー	None	貴方解剖純愛歌 ～死ね～	あいみょん	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『貴方解剖純愛歌／あいみょん』 🎙🎙🎙	shimamoカバー	None	貴方解剖純愛歌	あいみょん	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『マリーゴールド／あいみょん』 🎙🎙🎙	shimamoカバー	None	マリーゴールド	あいみょん	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『だいすき。／井上苑子』 🎙🎙🎙	shimamoカバー	None	だいすき。	井上苑子	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ナツコイ／井上苑子』 🎙🎙🎙	shimamoカバー	None	ナツコイ	井上苑子	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『大切な君へ ／井上苑子』 🎙🎙🎙	shimamoカバー	None	大切な君へ 	井上苑子	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『どんなときも。 ／井上苑子』 🎙🎙🎙	shimamoカバー	None	どんなときも。 	井上苑子	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『三日月／絢香』 🌙🌙🌙	shimamoカバー	None	三日月	絢香	None	None	None	None	 🌙🌙🌙
【shimamoカバー】『好-じょし-／坂口有望』 🎙🎙🎙	shimamoカバー	None	好-じょし-	坂口有望	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『青と夏／Mrs. GREEN APPLE（映画「青夏 きみに恋した30日」主題歌）』 🎙🎙🎙	shimamoカバー	None	青と夏	Mrs. GREEN APPLE	映画	青夏 きみに恋した30日	主題歌	None	 🎙🎙🎙
【shimamoカバー】『WanteD! WanteD!／Mrs. GREEN APPLE（ドラマ「僕たちがやりました」OP）』 🎙🎙🎙	shimamoカバー	None	WanteD! WanteD!	Mrs. GREEN APPLE	ドラマ	僕たちがやりました	OP	None	 🎙🎙🎙
【shimamoカバー】『創聖のアクエリオン／AKINO（アニメ「創聖のアクエリオン」OP）』 🎙🎙🎙	shimamoカバー	None	創聖のアクエリオン	AKINO	アニメ	創聖のアクエリオン	OP	None	 🎙🎙🎙
【shimamoカバー】【ボカロ】『さよならミッドナイト／大柴広己(もじゃ)』 🎙🎙🎙	shimamoカバー	ボカロ	さよならミッドナイト	大柴広己(もじゃ)	None	None	None	None	 🎙🎙🎙
【shimamoカバー】【ボカロ】『ドナーソング／大柴広己（もじゃ）』 🎙🎙🎙	shimamoカバー	ボカロ	ドナーソング	大柴広己	None	None	None	もじゃ	 🎙🎙🎙
【shimamoカバー】『言わないけどね。／大原ゆい子（アニメ「からかい上手の高木さん」OP）』 🎙🎙🎙	shimamoカバー	None	言わないけどね。	大原ゆい子	アニメ	からかい上手の高木さん	OP	None	 🎙🎙🎙
【shimamoカバー】『ENDLESS STORY／伊藤由奈』 🎙🎙🎙	shimamoカバー	None	ENDLESS STORY	伊藤由奈	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ワタリドリ／[ALEXANDROS]』 🎙🎙🎙	shimamoカバー	None	ワタリドリ	[ALEXANDROS]	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『My Boo／清水翔太』 🎙🎙🎙	shimamoカバー	None	My Boo	清水翔太	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『君が好き／清水翔太』 🎙🎙🎙	shimamoカバー	None	君が好き	清水翔太	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『DREAM／清水翔太』 🎙🎙🎙	shimamoカバー	None	DREAM	清水翔太	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『HOME／清水翔太』 🎙🎙🎙	shimamoカバー	None	HOME	清水翔太	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ただ前へ／Hey! Say! JUMP』 🎙🎙🎙	shimamoカバー	None	ただ前へ	Hey! Say! JUMP	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『行くぜっ!怪盗少女／ももいろクローバーZ』 🎙🎙🎙	shimamoカバー	None	行くぜっ!怪盗少女	ももいろクローバーZ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『海の声／浦島太郎(桐谷健太)（au三太郎シリーズ TVCM オリジナルソング）』 🎙🎙🎙	shimamoカバー	None	海の声	浦島太郎(桐谷健太)	None	None	None	au三太郎シリーズ TVCM オリジナルソング	 🎙🎙🎙
【shimamoカバー】『ガーネット／奥華子（アニメ映画「時をかける少女」主題歌）』 🎙🎙🎙	shimamoカバー	None	ガーネット	奥華子	アニメ映画	時をかける少女	主題歌	None	 🎙🎙🎙
【shimamoカバー】『ライオン／May'n & 中島愛（アニメ「マクロスF」）』 🎙🎙🎙	shimamoカバー	None	ライオン	May'n & 中島愛	None	None	None	アニメ「マクロスF」	 🎙🎙🎙
【shimamoカバー】『カサブタ／千綿ヒデノリ（アニメ「金色のガッシュベル」OP）』 🎙🎙🎙	shimamoカバー	None	カサブタ	千綿ヒデノリ	アニメ	金色のガッシュベル	OP	None	 🎙🎙🎙
【shimamoカバー】『明日晴れるかな／桑田佳祐』 🎙🎙🎙	shimamoカバー	None	明日晴れるかな	桑田佳祐	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『波乗りジョニー／桑田佳祐』 🎙🎙🎙	shimamoカバー	None	波乗りジョニー	桑田佳祐	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『七色シンフォニー／コアラモード.（アニメ「四月は君の嘘」OP2）』 🎙🎙🎙	shimamoカバー	None	七色シンフォニー	コアラモード.	アニメ	四月は君の嘘	OP2	None	 🎙🎙🎙
【shimamoカバー】『そばにいるね／青山テルマ feat.SoulJa』 🎙🎙🎙	shimamoカバー	None	そばにいるね	青山テルマ feat.SoulJa	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『M／PRINCESS PRINCESS』 🎙🎙🎙	shimamoカバー	None	M	PRINCESS PRINCESS	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『世界でいちばん熱い夏／PRINCESS PRINCESS』 🎙🎙🎙	shimamoカバー	None	世界でいちばん熱い夏	PRINCESS PRINCESS	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Diamonds／PRINCESS PRINCESS』 💎💎💎	shimamoカバー	None	Diamonds	PRINCESS PRINCESS	None	None	None	None	 💎💎💎
【shimamoカバー】『心臓を捧げよ！／Linked Horizon（アニメ「進撃の巨人 Season2」OP）』 🎙🎙🎙	shimamoカバー	None	心臓を捧げよ！	Linked Horizon	アニメ	進撃の巨人 Season2	OP	None	 🎙🎙🎙
【shimamoカバー】『Butter-Fly／和田光司（アニメ「デジモンアドベンチャー」OP）』 🎙🎙🎙	shimamoカバー	None	Butter-Fly	和田光司	アニメ	デジモンアドベンチャー	OP	None	 🎙🎙🎙
【shimamoカバー】『あったかいんだからぁ／クマムシ』 🎙🎙🎙	shimamoカバー	None	あったかいんだからぁ	クマムシ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『リンダ リンダ／THE BLUE HEARTS』 🎙🎙🎙	shimamoカバー	None	リンダ リンダ	THE BLUE HEARTS	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『プレイバック Part2／山口百恵』 🎙🎙🎙	shimamoカバー	None	プレイバック Part2	山口百恵	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『1/3の純情な感情／SIAM SHADE（アニメ「るろうに剣心」ED）』 🎙🎙🎙	shimamoカバー	None	1/3の純情な感情	SIAM SHADE	アニメ	るろうに剣心	ED	None	 🎙🎙🎙
【shimamoカバー】『アンパンマンのマーチ／ドリーミング（アニメ「それいけ!アンパンマン」OP）』 🎙🎙🎙	shimamoカバー	None	アンパンマンのマーチ	ドリーミング	アニメ	それいけ!アンパンマン	OP	None	 🎙🎙🎙
【shimamoカバー】『Don't say lazy／桜高軽音部（アニメ「けいおん！」ED）』 🎙🎙🎙	shimamoカバー	None	Don't say lazy	桜高軽音部	アニメ	けいおん！	ED	None	 🎙🎙🎙
【shimamoカバー】『ふわふわ時間／放課後ティータイム（アニメ「けいおん」）』 🎙🎙🎙	shimamoカバー	None	ふわふわ時間	放課後ティータイム	None	None	None	アニメ「けいおん」	 🎙🎙🎙
【shimamoカバー】『ヒトリゴト／ClariS（アニメ「エロマンガ先生」OP）』 🎙🎙🎙	shimamoカバー	None	ヒトリゴト	ClariS	アニメ	エロマンガ先生	OP	None	 🎙🎙🎙
【shimamoカバー】『背中越しのチャンス／亀と山P（ドラマ「ボク、運命の人です。」主題歌）』 🎙🎙🎙	shimamoカバー	None	背中越しのチャンス	亀と山P	ドラマ	ボク、運命の人です。	主題歌	None	 🎙🎙🎙
【shimamoカバー】『オドループ／フレデリック』 🎙🎙🎙	shimamoカバー	None	オドループ	フレデリック	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ハレ晴レユカイ／平野綾・茅原実里・後藤邑子（アニメ「涼宮ハルヒの憂鬱」OP）』 🎙🎙🎙	shimamoカバー	None	ハレ晴レユカイ	平野綾・茅原実里・後藤邑子	アニメ	涼宮ハルヒの憂鬱	OP	None	 🎙🎙🎙
【shimamoカバー】『夏の大三角形／NICO Touches the Walls』 🎙🎙🎙	shimamoカバー	None	夏の大三角形	NICO Touches the Walls	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『日々／吉田山田』 🎙🎙🎙	shimamoカバー	None	日々	吉田山田	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『透明なままでゆけ。／BiSH（キリンレモンCMソング）』 🍋🍋🍋	shimamoカバー	None	透明なままでゆけ。	BiSH	None	None	None	キリンレモンCMソング	 🍋🍋🍋
【shimamoカバー】『ソラニン／ASIAN KUNG-FU GENERATION（映画「ソラニン」主題歌）』 🎙🎙🎙	shimamoカバー	None	ソラニン	ASIAN KUNG-FU GENERATION	映画	ソラニン	主題歌	None	 🎙🎙🎙
【shimamoカバー】『ひとり／ゴスペラーズ』 🎙🎙🎙	shimamoカバー	None	ひとり	ゴスペラーズ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Real Face／KAT-TUN』 🎙🎙🎙	shimamoカバー	None	Real Face	KAT-TUN	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『あなたへ贈る歌／erica』 🎙🎙🎙	shimamoカバー	None	あなたへ贈る歌	erica	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ありがとうForever...／西内まりや』 🎙🎙🎙	shimamoカバー	None	ありがとうForever...	西内まりや	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ムーンライト伝説／DALI（アニメ「美少女戦士セーラームーン」OP）』 🎙🎙🎙	shimamoカバー	None	ムーンライト伝説	DALI	アニメ	美少女戦士セーラームーン	OP	None	 🎙🎙🎙
【shimamoカバー】『イチブトゼンブ／B'z』 🎙🎙🎙	shimamoカバー	None	イチブトゼンブ	B'z	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『タッチ／岩崎良美（アニメ「タッチ」OP）』 🎙🎙🎙	shimamoカバー	None	タッチ	岩崎良美	アニメ	タッチ	OP	None	 🎙🎙🎙
【shimamoカバー】『See You Again／Wiz Khalifa』 🎙🎙🎙	shimamoカバー	None	See You Again	Wiz Khalifa	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『風吹けば恋／チャットモンチー』 🎙🎙🎙	shimamoカバー	None	風吹けば恋	チャットモンチー	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『学園天国／フィンガー5（ドラマ「愛しあってるかい!」主題歌）』 🎙🎙🎙	shimamoカバー	None	学園天国	フィンガー5	ドラマ	愛しあってるかい!	主題歌	None	 🎙🎙🎙
【shimamoカバー】『HOT LIMIT／T.M.Revolution』 🎙🎙🎙	shimamoカバー	None	HOT LIMIT	T.M.Revolution	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『決意の朝に／Aqua Timez（アニメ映画「ブレイブ ストーリー」主題歌）』 🎙🎙🎙	shimamoカバー	None	決意の朝に	Aqua Timez	アニメ映画	ブレイブ ストーリー	主題歌	None	 🎙🎙🎙
【shimamoカバー】『虹／Aqua Timez（ドラマ「ごくせん」主題歌）』 🎙🎙🎙	shimamoカバー	None	虹	Aqua Timez	ドラマ	ごくせん	主題歌	None	 🎙🎙🎙
【shimamoカバー】『カービィ マーチ／シャンチー（アニメ「星のカービィアニメ」OP1）』 🎙🎙🎙	shimamoカバー	None	カービィ マーチ	シャンチー	アニメ	星のカービィアニメ	OP1	None	 🎙🎙🎙
【shimamoカバー】『オリビアを聴きながら／杏里』 🎙🎙🎙	shimamoカバー	None	オリビアを聴きながら	杏里	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『感情のピクセル／岡崎体育』 🎙🎙🎙	shimamoカバー	None	感情のピクセル	岡崎体育	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『不可逆リプレイス／MY FIRST STORY』 🎙🎙🎙	shimamoカバー	None	不可逆リプレイス	MY FIRST STORY	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『恋愛サーキュレーション／千石撫子(花澤香菜) （アニメ「化物語」OP）』 🎙🎙🎙	shimamoカバー	None	恋愛サーキュレーション	千石撫子(花澤香菜) 	アニメ	化物語	OP	None	 🎙🎙🎙
【shimamoカバー】『歩いて帰ろう／斉藤和義』 🎙🎙🎙	shimamoカバー	None	歩いて帰ろう	斉藤和義	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『歌うたいのバラッド／斉藤和義』 🎙🎙🎙	shimamoカバー	None	歌うたいのバラッド	斉藤和義	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『YOUNG MAN／西城秀樹』 🎙🎙🎙	shimamoカバー	None	YOUNG MAN	西城秀樹	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『翼をください／赤い鳥（合唱曲）』 🎙🎙🎙	shimamoカバー	None	翼をください	赤い鳥	None	None	None	合唱曲	 🎙🎙🎙
【shimamoカバー】『きみのみかた／きゃりーぱみゅぱみゅ』 🎙🎙🎙	shimamoカバー	None	きみのみかた	きゃりーぱみゅぱみゅ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『なんでやねんねん／きゃりーぱみゅぱみゅ』 🎙🎙🎙	shimamoカバー	None	なんでやねんねん	きゃりーぱみゅぱみゅ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ハム太郎とっとこうた／ハムちゃんず（アニメ「とっとこハム太郎」OP）』 🎙🎙🎙	shimamoカバー	None	ハム太郎とっとこうた	ハムちゃんず	アニメ	とっとこハム太郎	OP	None	 🎙🎙🎙
【shimamoカバー】『サラウンド／クラムボン』 🎙🎙🎙	shimamoカバー	None	サラウンド	クラムボン	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『フロントメモリー／鈴木瑛美子×亀田誠治（映画「恋は雨上がりのように」主題歌）』 🎙🎙🎙	shimamoカバー	None	フロントメモリー	鈴木瑛美子×亀田誠治	映画	恋は雨上がりのように	主題歌	None	 🎙🎙🎙
【shimamoカバー】『おさかな天国／柴矢裕美』 🎙🎙🎙	shimamoカバー	None	おさかな天国	柴矢裕美	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Butterfly／木村カエラ』 🎙🎙🎙	shimamoカバー	None	Butterfly	木村カエラ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『君がいるだけで／米米CLUB』 🎙🎙🎙	shimamoカバー	None	君がいるだけで	米米CLUB	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ちっぽけな愛のうた／小枝理子&小笠原秋』 🎙🎙🎙	shimamoカバー	None	ちっぽけな愛のうた	小枝理子&小笠原秋	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『元気を出して／竹内まりや』 🎙🎙🎙	shimamoカバー	None	元気を出して	竹内まりや	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『おどるポンポコリン／B.B.クィーンズ（アニメ「ちびまる子ちゃん」OP）』 🎙🎙🎙	shimamoカバー	None	おどるポンポコリン	B.B.クィーンズ	アニメ	ちびまる子ちゃん	OP	None	 🎙🎙🎙
【shimamoカバー】『ありがとう、出会ってくれて／Rihwa』 🎙🎙🎙	shimamoカバー	None	ありがとう、出会ってくれて	Rihwa	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Progress／スガシカオ（「プロフェッショナル 仕事の流儀」テーマソング）』 🎙🎙🎙	shimamoカバー	None	Progress	スガシカオ	None	None	None	「プロフェッショナル 仕事の流儀」テーマソング	 🎙🎙🎙
【shimamoカバー】『少年時代／井上陽水』 🎙🎙🎙	shimamoカバー	None	少年時代	井上陽水	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『若者のすべて／フジファブリック』 🎙🎙🎙	shimamoカバー	None	若者のすべて	フジファブリック	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『茜色の夕日／フジファブリック』 🎙🎙🎙	shimamoカバー	None	茜色の夕日	フジファブリック	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Yeah!めっちゃホリディ／松浦亜弥』 🎙🎙🎙	shimamoカバー	None	Yeah!めっちゃホリディ	松浦亜弥	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『恋におちたら／Crystal Kay（ドラマ「恋におちたら〜僕の成功の秘密〜」主題歌）』 🎙🎙🎙	shimamoカバー	None	恋におちたら	Crystal Kay	ドラマ	恋におちたら〜僕の成功の秘密〜	主題歌	None	 🎙🎙🎙
【shimamoカバー】『夏の日の1993／class』 🎙🎙🎙	shimamoカバー	None	夏の日の1993	class	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『め組のひと／RATS＆STAR』 🎙🎙🎙	shimamoカバー	None	め組のひと	RATS＆STAR	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『DNA／防弾少年団』 🎙🎙🎙	shimamoカバー	None	DNA	防弾少年団	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『U.S.A.／DA PUMP』 🎙🎙🎙	shimamoカバー	None	U.S.A.	DA PUMP	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ラヴ・イズ・オーヴァー／欧陽菲菲』 🎙🎙🎙	shimamoカバー	None	ラヴ・イズ・オーヴァー	欧陽菲菲	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『マル・マル・モリ・モリ!／ 薫と友樹、たまにムック。』 🎙🎙🎙	shimamoカバー	None	マル・マル・モリ・モリ!	 薫と友樹、たまにムック。	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『気分上々↑↑／mihimaru GT』 🎙🎙🎙	shimamoカバー	None	気分上々↑↑	mihimaru GT	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『世界はそれを愛と呼ぶんだぜ／サンボマスター（ドラマ「電車男」主題歌）』 🎙🎙🎙	shimamoカバー	None	世界はそれを愛と呼ぶんだぜ	サンボマスター	ドラマ	電車男	主題歌	None	 🎙🎙🎙
【shimamoカバー】『輝きだして走ってく／サンボマスター（ドラマ「チア☆ダン」主題歌）』 🎙🎙🎙	shimamoカバー	None	輝きだして走ってく	サンボマスター	ドラマ	チア☆ダン	主題歌	None	 🎙🎙🎙
【shimamoカバー】『桜／浜田省吾』 🎙🎙🎙	shimamoカバー	None	桜	浜田省吾	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『キミがいれば／伊織（アニメ「名探偵コナン」メインテーマソング）』 🎙🎙🎙	shimamoカバー	None	キミがいれば	伊織	アニメ	名探偵コナン	メインテーマソング	None	 🎙🎙🎙
【shimamoカバー】『亜麻色の髪の乙女／ヴィレッジ・シンガーズ』 🎙🎙🎙	shimamoカバー	None	亜麻色の髪の乙女	ヴィレッジ・シンガーズ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『亜麻色の髪の乙女／島谷ひとみ』 🎙🎙🎙	shimamoカバー	None	亜麻色の髪の乙女	島谷ひとみ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『YUME日和／島谷ひとみ（映画「ドラえもん ワンニャン時空伝」主題歌）』 🎙🎙🎙	shimamoカバー	None	YUME日和	島谷ひとみ	映画	ドラえもん ワンニャン時空伝	主題歌	None	 🎙🎙🎙
【shimamoカバー】『上を向いて歩こう／坂本 九』 🎙🎙🎙	shimamoカバー	None	上を向いて歩こう	坂本 九	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ONE NIGHT CARNIVAL／氣志團』 🎙🎙🎙	shimamoカバー	None	ONE NIGHT CARNIVAL	氣志團	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『勇気100%／光GENJI（アニメ「忍たま乱太郎」OP）』 🎙🎙🎙	shimamoカバー	None	勇気100%	光GENJI	アニメ	忍たま乱太郎	OP	None	 🎙🎙🎙
【shimamoカバー】『曇天／DOES（アニメ「銀魂」OP）』 🎙🎙🎙	shimamoカバー	None	曇天	DOES	アニメ	銀魂	OP	None	 🎙🎙🎙
【shimamoカバー】『最後の雨／中西保志』 🎙🎙🎙	shimamoカバー	None	最後の雨	中西保志	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『クリスマス・イブ／山下達郎』 🎙🎙🎙	shimamoカバー	None	クリスマス・イブ	山下達郎	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『島唄／THE BOOM』 🎙🎙🎙	shimamoカバー	None	島唄	THE BOOM	None	None	None	None	 🎙🎙🎙
